address,lic_id,correct_labels
"12237 W Linebaugh Ave, Tampa, FL 33626, USA",24697,0
"2653 Bruce B Downs Blvd, Wesley Chapel, FL 33544, USA",2531,0
"9065 SW 87th Ave, Miami, FL 33176, USA",27550,0
"11000 Beach Blvd, Jacksonville, FL 32246, USA",21069,0
"1437 Main St, Sarasota, FL 34236, USA",311,0
"3495 Gulf Breeze Pkwy, Gulf Breeze, FL 32563, USA",21809,0
"401 Venture Dr, South Daytona, FL 32119, USA",32077,0
"612 Alt 19, Palm Harbor, FL 34683, USA",4637,0
"1850 W Fairbanks Ave, Winter Park, FL 32789, USA",33647,0
"5 N Hwy A1A, Jupiter, FL 33477, USA",33675,0
"1806 S Osprey Ave, Sarasota, FL 34239, USA",31651,0
"3251 N University Dr, Coral Springs, FL 33065, USA",33966,0
"1933 W Brandon Blvd, Brandon, FL 33511, USA",34030,0
"1240 N University Dr, Coral Springs, FL 33071, USA",31813,0
"24037 SW Nautilus Blvd, Dunnellon, FL 34431, USA",34153,0
"2142 NE 123rd St, Miami, FL 33181, USA",33804,0
"1463 Town Center Dr E, Lakeland, FL 33803, USA",34374,0
"1909 Capital Cir NE, Tallahassee, FL 32308, USA",30512,0
"2114 Drew St, Clearwater, FL 33765, USA",34092,0
"8726 NW 26th St #8, Doral, FL 33172, USA",33985,0
"115 N Orange St, New Smyrna Beach, FL 32168, USA",35269,0
"969 SE Central Pkwy, Stuart, FL 34994, USA",35494,0
"3224 E Bay Dr, Holmes Beach, FL 34217, USA",31492,0
"158 N Atlantic Ave, Cocoa Beach, FL 32931, USA",33208,0
"3300 Dr M.L.K. Jr St N, St. Petersburg, FL 33704, USA",35228,0
"2499 Glades Rd #202, Boca Raton, FL 33431, USA",35659,0
"11601 Sheldon Rd, Tampa, FL 33626, USA",32026,0
"500 Mandalay Ave, Clearwater, FL 33767, USA",33674,0
"20 Racetrack Rd NW, Fort Walton Beach, FL 32547, USA",35523,0
"1685 Collins Ave, Miami Beach, FL 33139, USA",34024,0
"464073 FL-200 #5, Yulee, FL 32097, USA",34519,0
"415 3rd St S, St. Petersburg, FL 33701, USA",34340,0
"713 Lithia Pinecrest Rd, Brandon, FL 33511, USA",32224,0
"1 Duval St, Key West, FL 33040, USA",30831,0
"21301 Powerline Rd #101, Boca Raton, FL 33433, USA",35336,0
"12377 S Cleveland Ave #1A, Fort Myers, FL 33907, USA",35090,0
"277 McLeod St, Merritt Island, FL 32953, USA",35145,0
"332 Skinner Blvd, Dunedin, FL 34698, USA",30241,0
"7163 W Oakland Park Blvd, Lauderhill, FL 33313, USA",35164,0
"1000 Pga Tour Blvd, Ponte Vedra Beach, FL 32082, USA",33242,0
"1959 34th St N, St. Petersburg, FL 33713, USA",34824,0
"7350 Futures Dr suite 22, Orlando, FL 32819, USA",34349,0
"1245 Michigan Ave, Winter Park, FL 32789, USA",33864,0
"18206 Collins Ave, Sunny Isles Beach, FL 33160, USA",34636,0
"701 S Orange Ave, Sarasota, FL 34236, USA",31490,0
"1790 Florida A1A STE 206, Satellite Beach, FL 32937, USA",33596,0
"2700 Sand Mine Rd, Davenport, FL 33897, USA",33883,0
"Coundouriotis Facial Plastic Surgery and Laser Center, 5600 22nd St N, St. Petersburg, FL 33714, USA",32983,0
"17320 Panama City Beach Pkwy STE 106, Panama City Beach, FL 32413, USA",33543,0
"3636 W Kennedy Blvd, Tampa, FL 33609, USA",34300,0
"4960 Tamiami Trail N, Naples, FL 34103, USA",33604,0
"1313 W Boynton Beach Blvd, Boynton Beach, FL 33426, USA",34494,0
"823 US-1, Ormond Beach, FL 32174, USA",34032,0
"1958 E Osceola Pkwy, Kissimmee, FL 34743, USA",33500,0
"12969 SW 112th St, Miami, FL 33186, USA",31784,0
"1218 Park Ave, Orange Park, FL 32073, USA",33433,0
"1996 N Future Terrace, Lecanto, FL 34461, USA",33595,0
"1025 7th Ave N, St. Petersburg, FL 33705, USA",34816,0
"1949 Athens Ave, Pensacola, FL 32507, USA",31600,0
"1455 Semoran Blvd #299, Casselberry, FL 32707, USA",33767,0
"745 N University Dr, Coral Springs, FL 33071, USA",32220,0
"124 NW Madison St, Lake City, FL 32055, USA",29588,0
"2415 N Monroe St, Tallahassee, FL 32303, USA",32200,0
"272 3rd St S, St. Petersburg, FL 33701, USA",31409,0
"696 Bald Eagle Dr, Marco Island, FL 34145, USA",31961,0
"5275 Babcock St NE, Palm Bay, FL 32905, USA",33502,0
"12620 Beach Blvd, Jacksonville, FL 32224, USA",30777,0
"835 E New York Ave, DeLand, FL 32724, USA",30071,0
"3962 5th Ave N, St. Petersburg, FL 33713, USA",12042,0
"10660 Forest Hill Blvd, Wellington, FL 33414, USA",30530,0
"6822 W Waters Ave, Tampa, FL 33634, USA",31134,0
"5905 Webb Rd, Tampa, FL 33615, USA",31319,0
"328 S Tamiami Trail, Venice, FL 34285, USA",21404,0
"5901 Sun Blvd suite 205, St. Petersburg, FL 33715, USA",31308,0
"931 Village Blvd #903, West Palm Beach, FL 33409, USA",393,0
"7324 State Rd 52, Hudson, FL 34667, USA",32895,0
"3715 W Azeele St, Tampa, FL 33609, USA",30574,0
"2 Sorrento Dr, Osprey, FL 34229, USA",29818,0
"5222 Lenox Ave, Jacksonville, FL 32205, USA",23973,0
"501 Mary Esther Blvd, Mary Esther, FL 32569, USA",31603,0
"22828 Overseas Hwy, Cudjoe Key, FL 33042, USA",30953,0
"844 Anchor Rode Dr, Naples, FL 34103, USA",37135,0
"10179 W Colonial Dr, Ocoee, FL 34761, USA",35596,0
"1218 Cleveland St, Clearwater, FL 33755, USA",37366,0
"4021 NW 53rd Ave Rd, Ocala, FL 34482, USA",37114,0
"905 N Stone St, DeLand, FL 32720, USA",37162,0
"6190 W Sample Rd, Coral Springs, FL 33067, USA",35701,0
"5458 Town Center Rd #26, Boca Raton, FL 33486, USA",35783,0
"287 N Collier Blvd, Marco Island, FL 34145, USA",36360,0
"126 E Hallandale Beach Blvd, Hallandale Beach, FL 33009, USA",33440,0
"120 May St, Orange City, FL 32763, USA",31003,0
"5820 20th St, Vero Beach, FL 32966, USA",29403,0
"2250 NE 163rd St, North Miami Beach, FL 33160, USA",37154,0
"148 Woodruff Ave E STE B, Crestview, FL 32536, USA",34604,0
"2011 1st Ave N, St. Petersburg, FL 33713, USA",35949,0
"7819 N Dale Mabry Hwy #201, Tampa, FL 33614, USA",35942,0
"605 Simonton St, Key West, FL 33040, USA",36765,0
"2633 E Commercial Blvd, Fort Lauderdale, FL 33308, USA",37372,0
"2153 Wilton Dr, Wilton Manors, FL 33305, USA",37349,0
"13604 W State Rd 84, Davie, FL 33325, USA",37060,0
"220 Miracle Mile, Coral Gables, FL 33134, USA",34567,0
"6240 Coral Ridge Dr #103, Coral Springs, FL 33076, USA",34819,0
"830 Central Ave, Sarasota, FL 34236, USA",33024,0
"9059 4th St N, St. Petersburg, FL 33702, USA",34584,0
"303 Broadway, Kissimmee, FL 34741, USA",35532,0
"353 Main St, Dunedin, FL 34698, USA",35459,0
"243 N Plumosa St, Merritt Island, FL 32953, USA",34169,0
"1343a International Pkwy S, Lake Mary, FL 32746, USA",35979,0
"106 Center St, Dundee, FL 33838, USA",35085,0
"189 E Mitchell Hammock Rd, Oviedo, FL 32765, USA",35028,0
"4802 Grand Blvd, New Port Richey, FL 34652, USA",33947,0
"10341 Royal Palm Blvd, Coral Springs, FL 33065, USA",34188,0
"5515 Roosevelt Blvd, Jacksonville, FL 32244, USA",35396,0
"117 N 7th Ave, Wauchula, FL 33873, USA",36088,0
"32668 US Hwy 19 N, Palm Harbor, FL 34683, USA",31777,0
"73 Eglin Pkwy NE #104, Fort Walton Beach, FL 32548, USA",35171,0
"7229 Central Ave, St. Petersburg, FL 33710, USA",33637,0
"10363 NW 41st St, Doral, FL 33178, USA",31382,0
"7063 Radio Rd, Naples, FL 34104, USA",35181,0
"1220 Cleveland St, Clearwater, FL 33755, USA",35655,0
"9660 W Sample Rd #101, Coral Springs, FL 33065, USA",35648,0
"1044 Castello Dr STE 105, Naples, FL 34103, USA",33998,0
"3003 Dade Ave, Orlando, FL 32804, USA",34254,0
"136 N Orchard St #7, Ormond Beach, FL 32174, USA",35286,0
"9735 Old St Augustine Rd, Jacksonville, FL 32257, USA",35952,0
"211 Nassau St S, Venice, FL 34285, USA",34113,0
"2200 NE 12th Ave, Wilton Manors, FL 33305, USA",34643,0
"45 W Bay St, Jacksonville, FL 32202, USA",35395,0
"1916 US-19, Crystal River, FL 34428, USA",35379,0
"10100 Dream Tree Blvd, Orlando, FL 32836, USA",32681,0
"3420 NW 62nd Ave, Pompano Beach, FL 33063, USA",35650,0
"777 Brickell Ave, Miami, FL 33131, USA",33986,0
"2527 FL-7, Margate, FL 33063, USA",34015,0
"1500 Apalachee Pkwy, Tallahassee, FL 32301, USA",34436,0
"210 Moody Blvd, Flagler Beach, FL 32136, USA",34757,0
"7656 Wiles Rd, Coral Springs, FL 33067, USA",31052,0
"2996 Edgewater Dr, Orlando, FL 32804, USA",35071,0
"11062 International Dr #156, Orlando, FL 32821, USA",35641,0
"6543 Midnight Pass Rd #3, Siesta Key, FL 34242, USA",33843,0
"13271 City Station Dr, Jacksonville, FL 32218, USA",31117,0
"6500 N Atlantic Ave, Cape Canaveral, FL 32920, USA",34240,0
"8280 W State Rd 84, Davie, FL 33324, USA",34241,0
"8620 S Tamiami Trail, Sarasota, FL 34238, USA",34880,0
"9891 Gulf Shore Dr, Naples, FL 34108, USA",34212,0
"4822 Manatee Ave W, Bradenton, FL 34209, USA",30892,0
"138 W Robertson St, Brandon, FL 33511, USA",35678,0
"8274 Bee Ridge Rd, Sarasota, FL 34241, USA",35612,0
"9751 NW 41st St, Miami, FL 33178, USA",34641,0
"210 S Kings Ave UNIT H, Brandon, FL 33511, USA",34509,0
"5399 Lyons Rd, Lake Worth, FL 33467, USA",34716,0
"208 E Colonial Dr, Orlando, FL 32801, USA",36140,0
"1564 W 37th St, Hialeah, FL 33012, USA",35635,0
"8383 S Tamiami Trail, Sarasota, FL 34238, USA",32226,0
"1044 Montgomery Rd, Altamonte Springs, FL 32714, USA",33590,0
"8550 NE 138th Ln, The Villages, FL 32159, USA",34837,0
"2711 Killarney Way, Tallahassee, FL 32309, USA",35814,0
"4055 Clark Rd, Sarasota, FL 34233, USA",34470,0
"1024 E Sample Rd, Pompano Beach, FL 33064, USA",35233,0
"159 N Powerline Rd, Deerfield Beach, FL 33442, USA",35196,0
"315 NE 3rd Ave, Fort Lauderdale, FL 33301, USA",35677,0
"6220 S Orange Blossom Trail #603, Orlando, FL 32809, USA",33682,0
"1239 1st Ave N, St. Petersburg, FL 33705, USA",35436,0
"929 N Monroe St, Tallahassee, FL 32303, USA",35012,0
"16055 Emerald Coast Pkwy, Destin, FL 32541, USA",37854,0
"2203 W Dekle Ave, Tampa, FL 33606, USA",34637,0
"1850 Rye Rd E, Bradenton, FL 34212, USA",33805,0
"2900 Tamiami Trail N, Naples, FL 34103, USA",35978,0
"64 Federal Hwy, Boca Raton, FL 33432, USA",34347,0
"14912 Pines Blvd, Pembroke Pines, FL 33027, USA",34114,0
"5618 Grand Blvd, New Port Richey, FL 34652, USA",31201,0
"14388 N Dale Mabry Hwy, Tampa, FL 33618, USA",35354,0
"10 S Main Ave, Lake Placid, FL 33852, USA",34111,0
"5004 Dr Phillips Blvd, Orlando, FL 32819, USA",33745,0
"23606 FL-54, Lutz, FL 33559, USA",34907,0
"2015 FL-60, Lake Wales, FL 33898, USA",34277,0
"118 S Barfield Dr, Marco Island, FL 34145, USA",34292,0
"636 S Osprey Ave, Sarasota, FL 34236, USA",3602,0
"7520 NW 5th St # 202, Plantation, FL 33317, USA",3955,0
"699 5th Ave S, Naples, FL 34102, USA",4949,0
"2301 SE 17th St, Fort Lauderdale, FL 33316, USA",260,0
"4623 N University Dr, Coral Springs, FL 33076, USA",130,0
"6146 Ridge Rd, Port Richey, FL 34668, USA",5049,0
"3215 S MacDill Ave, Tampa, FL 33629, USA",1923,0
"10041 Pines Blvd SUITE B, Pembroke Pines, FL 33024, USA",181,0
"11632 N Dale Mabry Hwy, Tampa, FL 33618, USA",259,0
"1030 Hendricks Ave, Jacksonville, FL 32207, USA",475,0
"550 Biltmore Way, Coral Gables, FL 33134, USA",369,0
"119 Truxton Ave, Fort Walton Beach, FL 32547, USA",4565,0
"5410 Fruitville Rd, Sarasota, FL 34232, USA",4785,0
"3820 S Washington Ave, Titusville, FL 32780, USA",4842,0
"1615 Colonial Blvd, Fort Myers, FL 33907, USA",4591,0
"2511 W Swann Ave Suite 104, Tampa, FL 33609, USA",4638,0
"11406 W Sample Rd, Coral Springs, FL 33065, USA",5021,0
"2027 Flagler Ave, Key West, FL 33040, USA",3723,0
"1153 NE Cleveland St, Clearwater, FL 33755, USA",2384,0
"9755 W Broward Blvd, Plantation, FL 33324, USA",4355,0
"5609, 52 S Palm Ave, Sarasota, FL 34236, United States",222,0
"5838 SW 73rd St, South Miami, FL 33143, USA",4892,0
"2801 Florida Ave, Coral Gables, FL 33133, USA",5243,0
"8216 S Tamiami Trail, Sarasota, FL 34238, USA",500,0
"8081 Normandy Blvd, Jacksonville, FL 32221, USA",4722,0
"6900 Daniels Pkwy, Fort Myers, FL 33912, USA",4759,0
"282 Solana Rd, Ponte Vedra Beach, FL 32082, USA",4841,0
"2790 N Military Trl, West Palm Beach, FL 33409, USA",4739,0
"261 Miracle Mile, Coral Gables, FL 33134, USA",5051,0
"1889 W State Rd 434, Longwood, FL 32750, USA",5246,0
"4910 Tamiami Trail N #200, Naples, FL 34103, USA",5000,0
"5707 Red Bug Lake Rd, Winter Springs, FL 32708, USA",4465,0
"125 S Orange St, New Smyrna Beach, FL 32168, USA",4818,0
"2601 Palm Aire Dr N, Pompano Beach, FL 33069, USA",2395,0
"1250 N Broadway Ave, Bartow, FL 33830, USA",4584,0
"689 Douglas Ave #109, Altamonte Springs, FL 32714, USA",4993,0
"6401 66th St N, Pinellas Park, FL 33781, USA",13035,0
"2906 W Swann Ave, Tampa, FL 33609, USA",9942,0
"4865 Park St N, St. Petersburg, FL 33709, USA",11693,0
"1300 Croton Rd, Melbourne, FL 32935, USA",9991,0
"10718 Countryway Blvd, Tampa, FL 33626, USA",13312,0
"1096 Commercial Way, Spring Hill, FL 34606, USA",15314,0
"1281 Old Dixie Hwy, Vero Beach, FL 32960, USA",15217,0
"13873 Wellington Trace, Wellington, FL 33414, USA",11320,0
"1906 Glengary St, Sarasota, FL 34231, USA",703,0
"21684 US Hwy 19 N, Clearwater, FL 33761, USA",683,0
"3105 W Barcelona St, Tampa, FL 33629, USA",802,0
"2741 E Oakland Park Blvd, Fort Lauderdale, FL 33306, USA",5306,0
"212 W Bay Ave, Longwood, FL 32750, USA",5163,0
"5848 54th Ave N, Kenneth City, FL 33709, USA",5088,0
"10205 Stirling Rd, Cooper City, FL 33328, USA",7764,0
"2118 Tamiami Trail N, Naples, FL 34103, USA",5405,0
"6060 14th St W, Bradenton, FL 34207, USA",7840,0
"13414 US-19, Hudson, FL 34667, USA",764,0
"3310 W Bay to Bay Blvd, Tampa, FL 33629, USA",7906,0
"9840 International Dr, Orlando, FL 32819, USA",5496,0
"997 Blanding Blvd, Orange Park, FL 32065, USA",9184,0
"415 E Sheridan St, Dania Beach, FL 33004, USA",621,0
"3306 W Spruce St, Tampa, FL 33607, USA",14914,0
"12 E University Ave, Gainesville, FL 32601, USA",9155,0
"4020 W Kennedy Blvd #105, Tampa, FL 33609, USA",5139,0
"106 E Bloomingdale Ave, Brandon, FL 33511, USA",751,0
"228 N Park Ave, Winter Park, FL 32789, USA",714,0
"4282 W Linebaugh Ave, Tampa, FL 33624, USA",12581,0
"1844 Fiddler Ct STE B, Tallahassee, FL 32308, USA",11800,0
"1312 Dunn Ave, Jacksonville, FL 32218, USA",12140,0
"400 Saint Andrews Boulevard, Melbourne, FL 32940, USA",24591,0
"3325 W Gandy Blvd, Tampa, FL 33611, USA",12968,0
"6534 Gunn Hwy, Tampa, FL 33625, USA",27324,0
"4450 NE 20th Ave, Oakland Park, FL 33308, USA",22668,0
"312 NW Bethany Dr, Port St. Lucie, FL 34986, USA",18465,0
"1235 Alton Rd, Miami Beach, FL 33139, USA",22808,0
"505 S Adams St, Pensacola, FL 32502, USA",22355,0
"1641 Bonaventure Blvd, Weston, FL 33326, USA",24145,0
"411 E Central Blvd, Orlando, FL 32801, USA",26521,0
"717 NE 79th St, Miami, FL 33138, USA",26450,0
"833 Donald Ross Rd, North Palm Beach, FL 33408, USA",26093,0
"31 57th St N, St. Petersburg, FL 33710, USA",26616,0
"1305 Paul Russell Rd, Tallahassee, FL 32301, USA",26617,0
"8908 4th St N STE B, St. Petersburg, FL 33702, USA",26506,0
"524 Arthur Godfrey Rd, Miami Beach, FL 33140, USA",26412,0
"4232 Cortez Rd W, Bradenton, FL 34210, USA",26399,0
"1310 SW 13th St, Gainesville, FL 32608, USA",26011,0
"607 S Alexander St, Plant City, FL 33563, USA",20075,0
"303 NE 3rd Ave, Cape Coral, FL 33909, USA",26365,0
"3040 W Cypress St #103, Tampa, FL 33609, USA",26347,0
"404, 9290 SW 150th Ave, Miami, FL 33196, USA",26764,0
"7904 Front Beach Rd, Panama City Beach, FL 32407, USA",26398,0
"915 Doyle Rd #106, Deltona, FL 32725, USA",27153,0
"6714 Lone Oak Blvd, Naples, FL 34109, USA",26252,0
"3307 NE 33rd St, Fort Lauderdale, FL 33308, USA",27066,0
"3650 Harden Blvd, Lakeland, FL 33803, USA",24386,0
"7335 W Sand Lake Rd, Sand Lake, FL 32819, USA",26641,0
"20505 S Dixie Hwy, Cutler Bay, FL 33189, USA",24080,0
"2600 Galiano St, Coral Gables, FL 33134, USA",26770,0
"1511 4th St N, St. Petersburg, FL 33704, USA",26308,0
"5041 W Cypress St, Tampa, FL 33607, USA",12777,0
"1932 Highland Oaks Blvd, Lutz, FL 33559, USA",20922,0
"1912 FL-44, New Smyrna Beach, FL 32168, USA",24123,0
"7236 State Rd 52 #3, Hudson, FL 34667, USA",26385,0
"2813 Forest Ln, Sarasota, FL 34231, USA",16847,0
"5340 US Hwy 98 N, Lakeland, FL 33812, USA",13122,0
"2883 S University Dr, Davie, FL 33328, USA",8821,0
"1601 E Broward Blvd, Fort Lauderdale, FL 33301, USA",2439,0
"8034 Wiles Rd, Coral Springs, FL 33067, USA",26755,0
"5290 Norwood Ave, Jacksonville, FL 32208, USA",26533,0
"2862 NE 8th St, Homestead, FL 33033, USA",26679,0
"4236 St Johns Ave, Jacksonville, FL 32210, USA",10387,0
"4500 SE Pine Valley St, Port St. Lucie, FL 34952, USA",25828,0
"3950 S US Hwy 17 92, Casselberry, FL 32730, USA",25238,0
"51 Graham Ave, Oviedo, FL 32765, USA",25298,0
"2722 Manatee Ave W, Bradenton, FL 34205, USA",21357,0
"500 SW 10th St, Ocala, FL 34471, USA",25299,0
"9300 NW 25th St, Doral, FL 33172, USA",25456,0
"7335 W Sand Lake Rd #131, Sand Lake, FL 32819, USA",26201,0
"4265 W Lake Mary Blvd, Lake Mary, FL 32746, USA",26246,0
"1499 Forest Hill Blvd, West Palm Beach, FL 33406, USA",26141,0
"8956 Turkey Lake Rd, Orlando, FL 32819, USA",26070,0
"4317 W El Prado Blvd, Tampa, FL 33629, USA",26078,0
"33550 S Dixie Hwy, Florida City, FL 33034, USA",16612,0
"9045 La Fontana Blvd, Boca Raton, FL 33434, USA",26564,0
"1955 S John Young Pkwy, Kissimmee, FL 34741, USA",26056,0
"919 E Cypress Creek Rd, Fort Lauderdale, FL 33334, USA",26037,0
"11232 W Hillsborough Ave, Tampa, FL 33635, USA",25886,0
"3619 Henderson Blvd, Tampa, FL 33609, USA",26031,0
"303 Doris Dr, Lakeland, FL 33813, USA",25179,0
"707 Harbor Blvd, Destin, FL 32541, USA",10711,0
"393 Center Pointe Cir, Altamonte Springs, FL 32701, USA",24311,0
"915 S Orlando Ave, Maitland, FL 32751, USA",24931,0
"2240 N Congress Ave, Boynton Beach, FL 33426, USA",24135,0
"1440 Ocean Dr, Miami Beach, FL 33139, USA",25213,0
"24 N Boulevard of the Presidents, Sarasota, FL 34236, USA",25322,0
"7781 NW Beacon Square Blvd #101, Boca Raton, FL 33487, USA",23645,0
"165 Southpark Blvd, St. Augustine, FL 32086, USA",18797,0
"1465 WP Ball Blvd, Sanford, FL 32771, USA",20312,0
"10395 NW 41st St, Doral, FL 33178, USA",25648,0
"3122 Mahan Dr, Tallahassee, FL 32308, USA",23862,0
"1144 SE Port St Lucie Blvd, Port St. Lucie, FL 34952, USA",23753,0
"5926 SE Federal Hwy, Stuart, FL 34997, USA",24129,0
"600 Whitehead St, Key West, FL 33040, USA",23722,0
"2115 S Dale Mabry Hwy, Tampa, FL 33629, USA",23881,0
"5084 Biscayne Blvd, Miami, FL 33137, USA",23850,0
"7016 Land O' Lakes Blvd, Land O Lakes, FL 34637, USA",17269,0
"618 Oakfield Dr, Brandon, FL 33511, USA",24252,0
"11570 Panama City Beach Pkwy, Panama City Beach, FL 32407, USA",24418,0
"12430 W Atlantic Blvd, Coral Springs, FL 33071, USA",24246,0
"6901 22nd Ave N, St. Petersburg, FL 33710, USA",24535,0
"1451 NE 4th Ave, Fort Lauderdale, FL 33304, USA",24414,0
"227 Harrison St, Titusville, FL 32780, USA",14435,0
"3544 S Orange Ave, Orlando, FL 32806, USA",15022,0
"5205 S Orange Ave, Edgewood, FL 32809, USA",24695,0
"2133 SE Federal Hwy, Stuart, FL 34994, USA",24289,0
"8910 Miramar Pkwy, Miramar, FL 33025, USA",24532,0
"177 NE 2nd Ave, Delray Beach, FL 33444, USA",24128,0
"6501 N Federal Hwy #3, Boca Raton, FL 33487, USA",13943,0
"7910 Pines Blvd, Fort Lauderdale, FL 33324, USA",24150,0
"3208 Rolling Oaks Blvd, Kissimmee, FL 34747, USA",23646,0
"2717 W Kennedy Blvd, Tampa, FL 33609, USA",19464,0
"2525 Military Trail, Jupiter, FL 33458, USA",20307,0
"5717 US-90, Milton, FL 32583, USA",17273,0
"14804 NW 140th St, Alachua, FL 32615, USA",22242,0
"Miami International Airport (MIA), 2100 NW 42nd Ave, Miami, FL 33126, USA",18325,0
"508a Lake Ave, Lake Worth, FL 33460, USA",21646,0
"3309 Northlake Blvd, West Palm Beach, FL 33403, USA",23679,0
"7740 Nova Dr, Davie, FL 33324, USA",16792,0
"737 S Missouri Ave, Lakeland, FL 33815, USA",12037,0
"14229 SW 42nd St, Miami, FL 33175, USA",19640,0
"3216 W Commercial Blvd, Tamarac, FL 33309, USA",18692,0
"6200 Trail Blvd, Naples, FL 34108, USA",18715,0
"1345 US-1, Rockledge, FL 32955, USA",5055,0
"2645 W Osceola Pkwy, Kissimmee, FL 34741, USA",21453,0
"2142 Ashley Oaks Cir, Wesley Chapel, FL 33544, USA",10202,0
"15510 Old McGregor Blvd, Fort Myers, FL 33908, USA",19355,0
"12390 SW 127th Ave, Miami, FL 33186, USA",22980,0
"511 N Fern Creek Ave, Orlando, FL 32803, USA",3945,0
"6640 Old Winter Garden Rd, Orlando, FL 32835, USA",12086,0
"3938 Northlake Blvd, Palm Beach Gardens, FL 33403, USA",18709,0
"85 SE 4th Ave, Delray Beach, FL 33483, USA",21587,0
"400 Celebration Pl, Kissimmee, FL 34747, USA",19732,0
"2390 Griffin Rd, Lakeland, FL 33810, USA",18907,0
"135 Professional Dr, Ponte Vedra Beach, FL 32082, USA",11951,0
"1850 Boy Scout Dr, Fort Myers, FL 33919, USA",1673,0
"12823 N Dale Mabry Hwy, Tampa, FL 33618, USA",21835,0
"43 Merrick Way, Coral Gables, FL 33134, USA",22986,0
"9533 N Citrus Springs Blvd, Citrus Springs, FL 34434, USA",19146,0
"1033 W Bay Dr, Largo, FL 33770, USA",20254,0
"4044 W Lake Mary Blvd, Lake Mary, FL 32746, USA",21932,0
"3773 S Pine Ave, Ocala, FL 34471, USA",21672,0
"3046 Cypress Gardens Rd, Winter Haven, FL 33884, USA",20495,0
"4962 Tamiami Trail N, Naples, FL 34103, USA",23014,0
"8738 E State Rd 70, Bradenton, FL 34202, USA",17096,0
"2092 6th Ave, Vero Beach, FL 32960, USA",5281,0
"2132 Gulf Gate Dr, Sarasota, FL 34231, USA",9491,0
"1695 W Indiantown Rd, Jupiter, FL 33458, USA",12449,0
"510 Pasadena Ave S, St. Petersburg, FL 33707, USA",16452,0
"3835 Pleasant Hill Rd, Kissimmee, FL 34746, USA",23278,0
